id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1312 789.85 592.99 0.54 0.07 0.01 25 0.00 4628.89 55.70 -4.36
1313 709.44 594.50 0.54 -0.52 -0.12 25 0.00 101.01 1.09 -0.10
1314 544.57 594.63 0.56 0.19 0.01 25 0.00 194.41 1.85 -0.67
1315 564.92 594.63 0.47 -0.23 0.07 25 0.00 207.04 2.13 -0.82
1316 732.43 594.86 0.42 -0.15 0.05 25 0.00 117.70 1.46 -0.41
1317 151.27 596.44 0.51 -0.26 -0.17 25 0.00 173.53 1.69 -0.57
1318 326.19 596.46 0.40 -0.23 0.01 25 0.00 143.14 1.26 -0.25
1319 522.96 596.12 0.54 -0.08 -0.01 25 0.00 15085.19 175.14 -5.61
1320 647.20 596.05 0.42 0.38 0.03 25 0.00 172.63 2.10 -0.80
1321 445.33 597.52 0.41 0.38 -0.02 25 0.00 169.41 1.69 -0.57
1322 642.65 596.36 0.51 0.47 -0.12 25 0.00 102.80 1.08 -0.08
1323 782.92 596.90 0.53 0.11 0.03 25 0.00 783.98 9.58 -2.45
1324 126.31 598.01 0.55 -0.31 -0.05 25 0.00 217.64 2.14 -0.83
1325 832.06 598.05 0.54 0.06 -0.12 25 0.00 91.72 1.12 -0.12
1326 1006.24 597.64 0.49 0.20 -0.11 25 0.00 223.26 2.75 -1.10
1327 223.96 598.48 0.45 -0.36 0.00 25 0.00 1167.50 11.61 -2.66
1328 328.01 599.60 0.50 0.17 0.05 25 0.00 452.27 4.32 -1.59
1329 376.97 598.84 0.51 -0.32 -0.11 25 0.00 993.25 10.93 -2.60
1330 455.37 598.52 0.51 0.21 -0.09 25 0.00 9854.24 108.08 -5.08
1331 490.97 598.74 0.42 0.46 0.37 25 0.00 187.18 1.79 -0.63
1332 591.17 598.82 0.47 -0.44 0.11 25 0.00 456.14 4.92 -1.73
1333 823.24 598.92 0.46 -0.09 0.15 25 0.00 112.64 1.40 -0.36
1334 719.57 600.18 0.47 -0.17 -0.04 25 0.00 565.71 6.16 -1.97
1335 793.90 600.11 0.52 0.25 0.06 25 0.00 1128.36 13.20 -2.80
1336 679.78 600.37 0.43 -0.14 0.04 25 0.00 115.39 1.35 -0.32
1337 854.00 600.88 0.53 0.43 0.19 25 0.00 7800.24 87.68 -4.86
1338 275.72 602.17 0.55 -0.32 -0.22 25 0.00 146.60 1.51 -0.45
1339 655.92 602.46 0.51 0.24 0.10 25 0.00 305.36 3.40 -1.33
1340 613.67 602.74 0.47 -0.63 -0.21 25 0.00 146.19 1.64 -0.54
1341 922.54 603.31 0.50 -0.15 -0.13 25 0.00 23028.43 267.56 -6.07
1342 127.58 604.01 0.47 -0.14 -0.15 25 0.00 219.57 2.19 -0.85
1343 163.68 603.78 0.51 0.15 -0.05 25 0.00 139.20 1.20 -0.20
1344 816.39 604.17 0.51 -0.22 -0.18 25 0.00 765.42 9.02 -2.39
1345 233.67 604.45 0.50 -0.35 -0.05 25 0.00 254.75 2.42 -0.96
1346 354.31 605.48 0.49 -0.14 -0.13 25 0.00 1581.20 15.37 -2.97
1347 510.63 604.78 0.50 -0.34 -0.11 25 0.00 254.04 2.56 -1.02
1348 243.49 605.65 0.57 -0.26 0.03 25 0.00 172.91 1.53 -0.46
1349 252.03 605.27 0.50 0.24 0.16 25 0.00 109.70 1.02 -0.02
1350 339.34 605.47 0.57 -0.37 -0.18 25 0.00 136.82 1.29 -0.28
1351 835.93 606.86 0.47 0.47 0.05 25 0.00 235.92 2.27 -0.89
1352 204.84 607.63 0.40 -0.08 0.03 25 0.00 119.33 1.17 -0.17
1353 278.58 608.42 0.49 0.09 -0.51 25 0.00 152.32 1.22 -0.22
1354 401.24 610.53 0.47 0.49 -0.36 25 0.00 174.03 1.45 -0.40
1355 344.88 611.15 0.52 -0.24 -0.08 25 0.00 2102.62 22.61 -3.39
1356 401.45 610.88 0.50 0.20 -0.84 25 0.00 164.75 1.57 -0.49
1357 625.39 611.32 0.54 -0.35 -0.08 25 0.00 10705.46 122.20 -5.22
1358 265.58 612.23 0.38 0.01 -0.10 25 0.00 118.10 1.12 -0.12
1359 394.45 612.43 0.53 -0.37 -0.10 25 0.00 943.35 10.23 -2.52
1360 490.83 612.08 0.51 -0.32 0.07 25 0.00 316.45 3.33 -1.31
1361 651.80 612.52 0.48 -0.49 0.29 25 0.00 130.45 1.33 -0.31
1362 661.33 612.03 0.37 -0.50 -0.46 25 0.00 140.17 1.37 -0.34
1363 686.05 611.96 0.55 -0.28 0.15 25 0.00 84.27 1.03 -0.03
1364 40.11 612.53 0.46 0.03 -0.09 25 0.00 346.79 3.50 -1.36
1365 79.24 612.67 0.47 -0.11 -0.12 25 0.00 249.23 2.44 -0.97
1366 334.77 613.09 0.60 -0.10 0.01 25 0.00 207.92 1.93 -0.71
1367 553.46 613.47 0.56 -0.52 0.05 25 0.00 196.75 2.21 -0.86
1368 657.93 612.97 0.48 -0.33 -0.68 25 0.00 102.24 1.10 -0.11
1369 665.94 613.38 0.51 0.24 0.07 25 0.00 219.78 2.42 -0.96
1370 832.47 613.31 0.51 -0.20 -0.09 25 0.00 7106.78 83.45 -4.80
1371 153.66 614.55 0.51 -0.10 -0.09 25 0.00 39381.55 387.71 -6.47
1372 895.51 613.69 0.51 0.38 -0.11 25 0.00 5235.90 60.91 -4.46
1373 121.38 615.51 0.55 -0.12 -0.19 25 0.00 196.41 1.71 -0.58
1374 275.44 615.60 0.52 -0.37 -0.06 25 0.00 2275.09 23.20 -3.41
1375 604.97 615.16 0.50 -0.14 0.02 25 0.00 313.30 3.33 -1.31
1376 815.65 614.73 0.45 0.12 0.01 25 0.00 180.51 2.03 -0.77
1377 173.30 615.71 0.47 -0.10 0.02 25 0.00 139.90 1.45 -0.40
1378 251.40 616.05 0.47 -0.19 -0.12 25 0.00 182.89 1.74 -0.60
1379 458.63 615.58 0.48 -0.10 -0.26 25 0.00 296.21 2.87 -1.15
1380 471.55 616.63 0.52 -0.38 0.07 25 0.00 523.52 5.71 -1.89
1381 565.33 615.55 0.48 -0.36 0.05 25 0.00 393.47 4.53 -1.64
1382 580.81 615.36 0.44 0.20 -0.31 25 0.00 81.87 1.01 -0.01
1383 753.84 615.99 0.53 0.11 -0.01 25 0.00 345.27 4.08 -1.53
1384 858.47 616.04 0.51 0.11 -0.14 25 0.00 9326.75 110.51 -5.11
1385 429.29 617.78 0.50 -0.45 -0.31 25 0.00 256.59 2.29 -0.90
1386 734.81 619.22 0.52 0.11 0.04 25 0.00 164.04 1.78 -0.63
1387 341.40 620.27 0.50 -0.33 -0.19 25 0.00 148.34 1.51 -0.45
1388 517.92 620.44 0.54 -0.24 0.17 25 0.00 181.71 1.98 -0.74
1389 546.91 619.80 0.48 -0.17 0.09 25 0.00 583.59 6.06 -1.96
1390 700.45 620.27 0.48 0.23 -0.05 25 0.00 1413.29 16.75 -3.06
1391 747.25 620.08 0.46 0.33 0.31 25 0.00 121.95 1.18 -0.18
1392 504.26 621.83 0.50 -0.33 0.16 25 0.00 174.93 1.76 -0.61
1393 750.90 620.57 0.52 0.04 0.05 25 0.00 151.93 1.62 -0.52
1394 388.69 622.62 0.59 -0.02 -0.13 25 0.00 101.40 1.13 -0.13
1395 812.56 622.17 0.53 0.03 -0.16 25 0.00 235.88 2.79 -1.11
1396 80.07 622.80 0.44 -0.19 0.05 25 0.00 119.36 1.08 -0.08
1397 151.81 623.19 0.50 -0.13 0.33 25 0.00 322.07 2.63 -1.05
1398 329.92 622.84 0.49 -0.31 -0.10 25 0.00 7020.28 76.30 -4.71
1399 725.19 622.68 0.53 -0.54 -0.18 25 0.00 115.51 1.33 -0.31
1400 185.80 624.45 0.50 -0.04 -0.09 25 0.00 2540.19 25.03 -3.50
1401 616.88 623.58 0.57 -0.10 -0.12 25 0.00 324.51 3.43 -1.34
1402 240.67 625.07 0.52 -0.20 -0.32 25 0.00 509.20 5.00 -1.75
1403 563.88 625.16 0.52 -0.45 0.01 25 0.00 236.07 2.83 -1.13
1404 822.19 625.58 0.50 0.39 0.14 25 0.00 3463.29 40.41 -4.02
1405 246.28 626.42 0.53 -0.49 -0.17 25 0.00 928.50 9.46 -2.44
1406 521.06 626.49 0.52 0.11 0.11 25 0.00 5328.45 59.94 -4.44
1407 664.98 625.96 0.54 0.09 0.04 25 0.00 1282.93 15.18 -2.95
1408 228.87 627.50 0.45 -0.33 -0.00 25 0.00 7167.05 72.63 -4.65
1409 834.24 627.76 0.52 0.24 -0.13 25 0.00 132.33 1.48 -0.43
1410 183.09 628.91 0.51 -0.10 0.19 25 0.00 1065.81 9.01 -2.39
1411 319.20 628.75 0.53 0.18 -0.27 25 0.00 206.82 1.78 -0.63
1412 392.48 629.31 0.52 -0.37 -0.09 25 0.00 635.20 6.57 -2.04
1413 496.38 628.79 0.47 -0.38 -0.10 25 0.00 21512.63 242.96 -5.96
1414 594.65 629.02 0.53 0.00 0.17 25 0.00 183.31 1.94 -0.72
1415 725.04 629.42 0.50 0.04 0.12 25 0.00 333.06 3.76 -1.44
1416 946.66 628.90 0.50 0.19 -0.13 25 0.00 12720.83 148.74 -5.43
1417 204.75 629.76 0.53 -0.12 -0.29 25 0.00 90.16 1.03 -0.03
1418 528.50 629.93 0.54 -0.09 -0.08 25 0.00 4475.74 51.05 -4.27
1419 639.36 631.29 0.46 0.07 -0.03 25 0.00 426.97 4.60 -1.66
1420 713.85 630.75 0.54 0.25 0.06 25 0.00 5390.08 62.89 -4.50
1421 814.65 631.42 0.50 -0.26 0.02 25 0.00 376.15 4.37 -1.60
1422 252.11 631.99 0.45 -0.23 0.07 25 0.00 107.36 1.07 -0.07
1423 291.76 632.11 0.50 -0.31 -0.17 25 0.00 169.05 1.78 -0.63
1424 806.95 632.17 0.46 -0.00 0.06 25 0.00 1781.88 19.35 -3.22
1425 859.87 631.99 0.53 0.15 -0.04 25 0.00 28238.51 338.85 -6.33
1426 731.44 632.31 0.37 0.66 0.42 25 0.00 208.14 1.88 -0.69
1427 231.59 634.16 0.52 -0.36 -0.16 25 0.00 2005.03 20.89 -3.30
1428 468.27 634.21 0.38 -0.64 -0.16 25 0.00 81.39 1.02 -0.02
1429 725.21 633.61 0.45 -0.61 -0.03 25 0.00 92.33 1.00 -0.00
1430 389.97 634.56 0.42 -0.05 0.42 25 0.00 121.33 1.41 -0.37
1431 365.07 635.75 0.43 -0.68 -0.20 25 0.00 144.90 1.45 -0.40
1432 379.26 636.45 0.53 -0.45 -0.12 25 0.00 380.05 3.70 -1.42
1433 730.86 635.63 0.56 -0.49 0.48 25 0.00 217.97 2.16 -0.83
1434 158.82 637.45 0.46 -0.15 -0.05 25 0.00 285.48 2.48 -0.99
1435 602.19 636.56 0.50 -0.18 0.09 25 0.00 14476.12 167.58 -5.56
1436 205.86 638.56 0.55 0.09 -0.07 25 0.00 324.66 2.85 -1.14
1437 779.30 637.72 0.52 0.47 0.09 25 0.00 106.75 1.22 -0.22
1438 952.74 637.66 0.53 0.05 0.07 25 0.00 91.28 1.17 -0.17
1439 393.30 639.08 0.53 -0.17 -0.26 25 0.00 233.04 2.40 -0.95
1440 588.45 639.00 0.46 -0.09 0.42 25 0.00 183.04 1.61 -0.52
1441 747.50 639.58 0.53 0.39 -0.03 25 0.00 453.49 4.87 -1.72
1442 339.10 641.32 0.48 -0.29 -0.11 25 0.00 348.19 3.61 -1.39
1443 633.82 641.18 0.55 0.21 0.12 25 0.00 141.13 1.53 -0.46
1444 1010.17 640.52 0.49 0.14 0.04 25 0.00 712.78 8.21 -2.29
1445 771.28 642.78 0.48 -0.22 -0.39 25 0.00 101.94 1.32 -0.30
1446 953.51 643.30 0.41 -0.39 0.06 25 0.00 74.60 1.06 -0.07
1447 303.01 644.26 0.58 -0.28 -0.22 25 0.00 197.16 1.99 -0.75
1448 217.26 645.37 0.53 -0.39 -0.21 25 0.00 3144.55 31.75 -3.75
1449 245.84 645.59 0.59 -0.30 -0.08 25 0.00 227.58 2.10 -0.81
1450 554.83 644.90 0.46 -0.11 0.03 25 0.00 200.66 2.48 -0.99
1451 600.24 645.64 0.55 0.25 0.20 25 0.00 118.85 1.13 -0.13
1452 885.31 644.88 0.52 0.06 -0.05 25 0.00 1908.32 22.40 -3.38
1453 517.91 646.33 0.54 -0.18 0.14 25 0.00 173.77 1.93 -0.72
1454 46.84 647.10 0.48 -0.07 -0.11 25 0.00 2705.07 26.49 -3.56
1455 318.44 646.42 0.42 -0.07 -0.13 25 0.00 141.91 1.30 -0.28
1456 202.57 648.01 0.51 -0.22 -0.16 25 0.00 16201.80 168.88 -5.57
1457 385.86 649.57 0.51 -0.07 0.08 25 0.00 722.46 6.87 -2.09
1458 574.68 648.90 0.54 -0.16 -0.17 25 0.00 216.57 2.54 -1.01
1459 603.12 648.23 0.48 -0.02 0.22 25 0.00 98.34 1.22 -0.22
1460 806.60 648.70 0.52 0.34 -0.02 25 0.00 1665.37 19.67 -3.23
1461 859.04 648.76 0.48 -0.13 -0.09 25 0.00 265.96 2.86 -1.14
1462 249.43 650.54 0.55 -0.42 -0.20 25 0.00 208.41 1.81 -0.65
1463 311.80 649.70 0.44 -0.63 -0.79 25 0.00 135.18 1.38 -0.35
1464 445.50 649.80 0.52 -0.10 -0.09 25 0.00 3054.47 33.78 -3.82
1465 782.36 649.65 0.49 -0.91 0.01 25 0.00 521.23 5.84 -1.92
1466 233.54 651.43 0.44 -0.33 0.04 25 0.00 99.61 1.02 -0.02
1467 547.80 651.77 0.49 -0.28 0.26 25 0.00 151.70 1.64 -0.53
1468 787.44 652.33 0.49 0.30 0.00 25 0.00 10439.08 120.68 -5.20
1469 397.22 653.20 0.52 -0.46 -0.23 25 0.00 4105.78 44.59 -4.12
1470 421.28 652.74 0.54 0.23 -0.04 25 0.00 127.97 1.09 -0.10
1471 474.50 652.66 0.52 0.23 0.03 25 0.00 154.90 1.59 -0.51
1472 669.09 653.16 0.50 -0.02 0.08 25 0.00 687.38 8.19 -2.28
1473 736.30 653.57 0.48 0.50 0.16 25 0.00 331.91 3.86 -1.47
1474 300.71 653.87 0.55 -0.14 0.09 25 0.00 124.94 1.20 -0.20
1475 553.95 654.05 0.50 -0.28 0.24 25 0.00 215.58 2.13 -0.82
1476 245.96 654.85 0.58 -0.43 0.08 25 0.00 183.87 1.55 -0.47
1477 469.80 655.91 0.51 0.29 -0.16 25 0.00 130.49 1.38 -0.35
1478 926.36 655.65 0.54 -0.24 -0.06 25 0.00 153.45 1.86 -0.67
1479 99.04 657.49 0.50 0.15 -0.13 25 0.00 5016.81 46.09 -4.16
1480 495.06 657.00 0.49 -0.22 0.05 25 0.00 312.09 3.54 -1.37
1481 711.90 657.29 0.58 -0.21 -0.16 25 0.00 179.77 1.94 -0.72
1482 237.72 658.01 0.49 -0.16 -0.03 25 0.00 426.97 4.07 -1.52
1483 474.94 658.12 0.52 -0.43 -0.10 25 0.00 227.42 2.33 -0.92
1484 575.03 657.47 0.51 -0.01 0.21 25 0.00 118.83 1.50 -0.44
1485 690.14 657.53 0.49 -0.18 0.13 25 0.00 176.81 1.86 -0.68
1486 347.29 659.25 0.48 -0.33 -0.20 25 0.00 191.52 2.00 -0.75
1487 303.70 660.39 0.50 -0.46 0.10 25 0.00 87.08 1.06 -0.07
1488 406.99 660.33 0.52 0.08 0.03 25 0.00 167.15 1.80 -0.64
1489 159.91 660.88 0.56 0.03 -0.20 25 0.00 120.50 1.17 -0.17
1490 488.65 661.18 0.53 -0.19 -0.07 25 0.00 528.63 5.94 -1.93
1491 183.72 663.41 0.51 0.02 0.10 25 0.00 331.25 2.99 -1.19
1492 414.31 663.12 0.52 -0.48 -0.21 25 0.00 1186.36 12.58 -2.75
1493 729.69 662.92 0.46 -0.04 0.07 25 0.00 1771.73 19.12 -3.20
1494 945.93 663.29 0.52 0.35 0.09 25 0.00 152.34 1.62 -0.52
1495 464.04 664.70 0.54 0.06 0.18 25 0.00 123.04 1.20 -0.20
1496 736.46 664.22 0.57 -0.68 0.42 25 0.00 127.50 1.44 -0.39
1497 777.50 664.33 0.49 0.28 -0.04 25 0.00 227.88 2.68 -1.07
1498 327.18 664.94 0.41 -0.35 -0.14 25 0.00 95.63 1.05 -0.05
1499 366.25 664.53 0.47 -0.12 -0.20 25 0.00 96.90 1.11 -0.12
1500 660.68 666.28 0.55 -0.11 0.05 25 0.00 12039.11 138.80 -5.36
1501 800.56 665.74 0.51 -0.06 -0.11 25 0.00 166.89 2.10 -0.81
1502 359.99 667.24 0.48 -0.39 0.01 25 0.00 139.13 1.41 -0.38
1503 768.00 667.43 0.51 -0.33 -0.13 25 0.00 204.61 2.16 -0.84
1504 133.93 669.88 0.59 -0.24 -0.24 25 0.00 158.54 1.48 -0.42
1505 187.29 670.54 0.54 -0.44 -0.15 25 0.00 532.73 5.24 -1.80
1506 255.90 670.56 0.50 -0.06 -0.02 25 0.00 2706.23 26.30 -3.55
1507 16.18 671.13 0.51 -0.44 -0.30 25 0.00 130.14 1.26 -0.25
1508 684.67 671.00 0.49 -0.05 0.03 25 0.00 1908.31 20.86 -3.30
1509 976.39 670.62 0.51 -0.06 0.14 25 0.00 117.85 1.17 -0.17
1510 761.71 672.80 0.47 -0.20 0.17 25 0.00 874.38 8.72 -2.35
1511 495.36 672.60 0.44 -0.26 0.00 25 0.00 3652.27 39.00 -3.98
1512 570.32 672.86 0.56 0.03 0.01 25 0.00 92.64 1.11 -0.11
1513 876.21 673.15 0.51 0.24 0.03 25 0.00 515.27 6.07 -1.96
1514 292.80 673.60 0.48 0.25 -0.29 25 0.00 184.00 1.92 -0.71
1515 539.04 674.29 0.47 -0.78 -0.20 25 0.00 296.15 2.91 -1.16
1516 548.50 674.16 0.44 -0.13 0.07 25 0.00 152.30 1.75 -0.60
1517 676.49 673.51 0.51 0.51 0.07 25 0.00 230.96 2.49 -0.99
1518 774.50 674.26 0.51 0.12 0.23 25 0.00 94.48 1.01 -0.01
1519 430.21 674.73 0.50 0.01 -0.18 25 0.00 620.35 6.76 -2.07
1520 853.91 674.92 0.47 0.17 -0.04 25 0.00 210.42 2.32 -0.92
1521 308.88 675.52 0.47 -0.63 0.33 25 0.00 117.07 1.01 -0.01
1522 651.43 675.80 0.52 0.13 0.04 25 0.00 89.10 1.07 -0.08
1523 673.08 675.41 0.47 0.12 0.33 25 0.00 189.95 2.14 -0.82
1524 919.55 676.16 0.50 0.08 -0.12 25 0.00 121.26 1.53 -0.46
1525 471.80 677.43 0.53 -0.17 0.06 25 0.00 1391.62 15.23 -2.96
1526 760.34 676.43 0.60 0.10 0.36 25 0.00 222.71 1.90 -0.70
1527 254.41 678.23 0.59 -0.54 -0.06 25 0.00 167.97 1.55 -0.47
1528 397.99 679.63 0.49 -0.17 0.01 25 0.00 152.72 1.56 -0.48
1529 482.16 679.61 0.44 -0.39 0.12 25 0.00 303.09 3.09 -1.22
1530 715.87 679.95 0.54 0.13 0.04 25 0.00 18446.10 217.62 -5.84
1531 108.15 681.28 0.44 -0.43 -0.28 25 0.00 165.42 1.61 -0.52
1532 384.83 681.09 0.54 0.01 0.05 25 0.00 141.55 1.17 -0.17
1533 813.46 680.61 0.48 -0.21 0.02 25 0.00 18101.00 204.97 -5.78
1534 390.57 682.58 0.54 -0.29 -0.01 25 0.00 117.78 1.18 -0.18
1535 735.97 682.43 0.50 0.20 0.28 25 0.00 163.59 1.87 -0.68
1536 682.42 682.86 0.46 -0.12 -0.05 25 0.00 458.13 5.46 -1.84
1537 935.18 683.51 0.50 0.55 0.11 25 0.00 4700.04 52.70 -4.30
1538 969.62 683.29 0.45 -0.30 -0.22 25 0.00 165.37 1.97 -0.74
1539 157.19 684.51 0.58 -0.55 -0.25 25 0.00 160.08 1.54 -0.47
1540 174.92 685.34 0.48 0.11 0.05 25 0.00 124.18 1.11 -0.11
1541 354.72 684.63 0.48 -0.19 0.01 25 0.00 3177.36 33.98 -3.83
1542 363.92 685.33 0.57 0.05 -0.08 25 0.00 119.56 1.17 -0.17
1543 401.67 684.01 0.45 -0.50 0.01 25 0.00 133.19 1.20 -0.20
1544 251.67 686.42 0.54 -0.15 0.04 25 0.00 235.17 2.29 -0.90
1545 343.96 685.70 0.45 -0.47 0.12 25 0.00 153.24 1.39 -0.36
1546 700.75 685.82 0.53 0.17 0.03 25 0.00 42257.92 492.34 -6.73
1547 909.84 686.33 0.50 0.17 -0.02 25 0.00 725.62 8.31 -2.30
1548 613.55 687.81 0.52 0.01 -0.00 25 0.00 589.87 6.59 -2.05
1549 618.60 689.29 0.54 -0.84 -0.21 25 0.00 152.50 1.62 -0.52
1550 162.41 690.71 0.53 -0.61 -0.15 25 0.00 107.19 1.12 -0.12
1551 322.69 690.73 0.49 -0.16 -0.02 25 0.00 1822.51 19.25 -3.21
1552 795.27 691.20 0.50 0.30 0.03 25 0.00 419.16 4.68 -1.68
1553 955.10 690.57 0.50 -0.08 0.03 25 0.00 150.61 1.84 -0.66
1554 400.20 692.10 0.52 -0.02 -0.10 25 0.00 162.01 1.43 -0.39
1555 439.38 692.35 0.55 -0.36 -0.04 25 0.00 287.58 2.58 -1.03
1556 582.14 691.83 0.48 -0.14 0.02 25 0.00 401.08 4.61 -1.66
1557 464.36 693.02 0.42 -0.16 0.09 25 0.00 157.29 1.99 -0.75
1558 482.54 693.56 0.54 -0.35 0.02 25 0.00 827.83 8.79 -2.36
1559 541.94 693.36 0.53 -0.33 -0.27 25 0.00 100.91 1.06 -0.06
1560 919.27 694.09 0.57 0.50 0.56 25 0.00 98.11 1.05 -0.05
1561 118.44 694.26 0.47 0.09 -0.05 25 0.00 245.83 2.00 -0.75
1562 788.74 693.87 0.54 0.16 -0.05 25 0.00 320.17 3.83 -1.46
1563 842.57 693.76 0.50 0.50 0.12 25 0.00 160.30 1.63 -0.53
1564 214.25 694.24 0.39 -0.26 -0.04 25 0.00 122.60 1.02 -0.02
1565 219.97 695.02 0.44 -0.22 -0.13 25 0.00 186.30 1.67 -0.56
1566 738.40 695.28 0.50 0.29 0.02 25 0.00 6441.40 74.99 -4.69
1567 776.47 694.73 0.48 -0.06 -0.00 25 0.00 631.82 7.18 -2.14
1568 67.12 696.17 0.51 -0.37 -0.30 25 0.00 302.56 3.07 -1.22
1569 621.35 695.66 0.45 -0.29 0.02 25 0.00 1067.53 11.89 -2.69
1570 121.28 697.33 0.53 -0.52 -0.20 25 0.00 359.51 3.30 -1.30
1571 231.21 696.76 0.52 -0.20 -0.28 25 0.00 217.56 2.14 -0.83
1572 286.51 696.98 0.48 -0.42 -0.09 25 0.00 185.06 1.79 -0.63
1573 745.90 696.98 0.46 -0.67 0.35 25 0.00 215.18 1.95 -0.72
1574 918.00 696.75 0.46 -0.02 -0.02 25 0.00 186.54 2.12 -0.81
1575 353.02 697.85 0.45 -0.38 -0.16 25 0.00 185.03 1.86 -0.68
1576 189.31 698.85 0.52 -0.47 -0.27 25 0.00 365.76 3.44 -1.34
1577 614.31 698.63 0.51 -0.01 0.06 25 0.00 128.92 1.18 -0.18
1578 869.34 699.80 0.44 -0.46 0.16 25 0.00 365.84 3.36 -1.32
1579 270.38 700.42 0.66 -0.80 -0.16 25 0.00 124.77 1.11 -0.11
1580 299.31 699.51 0.52 -0.09 0.05 25 0.00 128.49 1.25 -0.24
1581 512.21 700.21 0.53 -0.40 -0.16 25 0.00 296.98 2.95 -1.17
1582 734.24 700.52 0.49 0.41 0.14 25 0.00 886.28 8.89 -2.37
1583 996.93 699.70 0.41 0.01 0.00 25 0.00 103.67 1.07 -0.08
1584 17.01 701.65 0.49 -0.32 0.14 25 0.00 312.27 2.57 -1.02
1585 429.23 702.43 0.50 -0.03 -0.01 25 0.00 3261.99 34.55 -3.85
1586 525.77 702.28 0.56 -0.34 -0.07 25 0.00 126.60 1.45 -0.41
1587 619.44 702.33 0.52 -0.24 0.00 25 0.00 200.52 1.87 -0.68
1588 753.45 702.40 0.48 -0.25 -0.07 25 0.00 292.33 3.41 -1.33
1589 898.10 702.54 0.49 0.10 0.05 25 0.00 88.87 1.03 -0.03
1590 171.17 702.95 0.49 -0.14 -0.23 25 0.00 493.73 5.04 -1.76
1591 345.81 703.20 0.54 -0.32 -0.05 25 0.00 245.22 2.40 -0.95
1592 383.61 702.74 0.44 -0.15 -0.04 25 0.00 340.27 3.48 -1.35
1593 69.89 704.56 0.49 -0.09 -0.04 25 0.00 134.31 1.21 -0.21
1594 147.14 704.14 0.54 -0.37 -0.21 25 0.00 159.42 1.50 -0.44
1595 331.43 704.34 0.46 -0.32 0.07 25 0.00 122.37 1.25 -0.25
1596 410.77 703.75 0.49 -0.20 0.00 25 0.00 15599.67 170.22 -5.58
1597 472.40 704.05 0.49 -0.50 -0.09 25 0.00 202.39 2.02 -0.76
1598 646.08 704.07 0.45 -0.06 0.06 25 0.00 3939.04 39.08 -3.98
1599 367.24 704.84 0.46 -0.45 -0.05 25 0.00 903.51 9.35 -2.43
1600 581.31 705.25 0.53 -0.35 -0.09 25 0.00 4688.28 52.02 -4.29
1601 793.30 705.12 0.59 -0.37 -0.14 25 0.00 129.26 1.46 -0.41
1602 120.92 705.62 0.47 -0.17 0.01 25 0.00 140.73 1.44 -0.40
1603 357.75 708.79 0.53 -0.69 0.02 25 0.00 128.41 1.27 -0.26
1604 294.56 708.66 0.46 -0.41 -0.25 25 0.00 100.27 1.03 -0.03
1605 422.27 709.07 0.47 -0.30 -0.09 25 0.00 1182.74 12.49 -2.74
1606 758.69 709.30 0.49 0.18 0.07 25 0.00 121.61 1.29 -0.27
1607 961.60 709.22 0.51 0.52 -0.03 25 0.00 221.19 2.41 -0.95
1608 362.02 711.15 0.52 0.53 -0.08 25 0.00 215.72 2.16 -0.83
1609 939.70 710.70 0.47 0.43 -0.05 25 0.00 1246.70 14.25 -2.88
1610 480.91 712.42 0.52 -0.11 0.09 25 0.00 1733.93 18.93 -3.19
1611 523.62 712.60 0.55 0.97 -0.21 25 0.00 129.72 1.40 -0.37
1612 571.43 711.86 0.46 -0.47 -0.18 25 0.00 96.54 1.18 -0.18
1613 658.40 712.42 0.50 -0.13 -0.09 25 0.00 222.18 2.27 -0.89
1614 892.51 712.46 0.47 -0.04 -0.01 25 0.00 203.18 2.35 -0.93
1615 432.24 712.39 0.42 0.18 0.04 25 0.00 106.61 1.21 -0.21
1616 951.36 712.85 0.51 0.08 -0.05 25 0.00 299.69 3.31 -1.30
1617 680.52 714.19 0.48 0.31 0.06 25 0.00 160.95 1.94 -0.72
1618 198.43 715.19 0.48 -0.24 -0.12 25 0.00 447.24 4.76 -1.69
1619 519.60 715.20 0.54 -0.23 -0.01 25 0.00 2379.79 26.28 -3.55
1620 711.37 714.70 0.44 -0.25 0.04 25 0.00 256.39 2.81 -1.12
1621 929.84 715.25 0.44 -0.11 0.12 25 0.00 82.48 1.03 -0.03
1622 359.58 716.03 0.53 -0.30 -0.08 25 0.00 1684.83 17.85 -3.13
1623 220.31 717.06 0.50 -0.30 -0.19 25 0.00 2383.82 25.04 -3.50
1624 545.29 716.62 0.47 0.18 0.05 25 0.00 256.08 2.59 -1.03
1625 749.78 716.48 0.44 -0.46 -0.03 25 0.00 177.49 1.79 -0.63
1626 494.43 718.25 0.52 -0.31 -0.11 25 0.00 646.41 6.85 -2.09
1627 587.83 718.51 0.52 -0.22 0.08 25 0.00 409.23 4.30 -1.58
1628 41.01 719.77 0.44 -0.21 -0.03 25 0.00 2129.94 19.99 -3.25
1629 530.20 719.57 0.45 -0.32 0.13 25 0.00 1333.11 14.62 -2.91
1630 650.92 720.37 0.52 0.01 0.15 25 0.00 2801.41 31.37 -3.74
1631 795.74 720.42 0.51 -0.20 0.17 25 0.00 143.66 1.65 -0.54
1632 1003.07 720.02 0.49 0.36 0.03 25 0.00 443.28 4.97 -1.74
