id xcentroid ycentroid fwhm sharpness roundness pa npix sky peak flux mag
1214 859.03 648.84 1.98 0.66 0.06 161.98 13 46.92 219.04 1357.15 -7.83
1215 445.66 649.84 1.85 0.62 0.11 149.21 12 497.55 2556.93 14145.01 -10.38
1216 753.67 650.53 1.79 0.60 0.05 108.26 11 10.26 64.79 305.89 -6.21
1217 648.41 651.89 1.70 0.57 0.19 139.56 11 7.85 64.94 289.20 -6.15
1218 787.32 652.24 1.84 0.61 0.07 123.42 12 1440.24 8998.83 52478.58 -11.80
1219 397.52 653.14 1.79 0.60 0.08 24.22 11 747.58 3358.20 18695.81 -10.68
1220 421.61 652.85 1.97 0.66 0.03 152.73 12 33.53 94.44 598.14 -6.94
1221 669.07 653.12 1.92 0.64 0.07 98.44 13 78.97 608.41 3426.52 -8.84
1222 736.22 653.37 1.82 0.61 0.08 110.25 11 46.17 287.88 1682.64 -8.06
1223 300.81 653.95 1.93 0.64 0.12 104.40 13 29.21 95.73 517.21 -6.78
1224 553.96 654.06 1.98 0.66 0.16 94.77 12 52.55 163.02 964.03 -7.46
1225 926.26 655.73 1.86 0.62 0.11 41.55 12 8.64 144.81 787.37 -7.24
1226 99.04 657.33 1.99 0.66 0.10 14.50 12 1310.22 3706.59 23541.66 -10.93
1227 711.91 657.23 1.92 0.64 0.11 4.33 13 19.86 159.91 841.29 -7.31
1228 237.82 658.02 1.97 0.66 0.03 131.64 12 113.18 313.79 1891.90 -8.19
1229 474.97 658.10 1.98 0.66 0.08 0.13 13 41.99 185.43 1084.88 -7.59
1230 574.98 657.66 1.87 0.62 0.08 109.30 11 8.00 110.83 620.30 -6.98
1231 690.11 657.67 1.91 0.64 0.02 69.72 13 33.22 143.59 874.10 -7.35
1232 347.20 659.19 1.98 0.66 0.12 156.94 12 37.64 153.88 966.65 -7.46
1233 535.35 658.80 1.97 0.66 0.17 9.09 11 31.75 67.57 468.05 -6.68
1234 160.44 660.90 1.72 0.57 0.17 137.98 10 31.53 88.98 459.52 -6.66
1235 488.74 661.13 1.85 0.62 0.04 24.85 12 84.45 444.17 2342.31 -8.42
1236 602.28 661.76 1.87 0.62 0.05 117.56 12 15.00 65.58 392.56 -6.48
1237 414.58 663.08 1.84 0.61 0.07 178.03 12 232.19 954.17 5396.27 -9.33
1238 729.78 662.95 1.96 0.65 0.07 97.95 12 331.94 1439.79 9115.70 -9.90
1239 883.23 663.07 1.96 0.65 0.08 2.75 12 0.40 64.85 386.52 -6.47
1240 945.98 663.23 1.96 0.65 0.09 72.43 12 23.46 128.89 759.03 -7.20
1241 88.05 663.89 2.02 0.67 0.19 0.67 12 44.93 74.55 506.16 -6.76
1242 464.01 664.42 1.86 0.62 0.11 78.27 11 30.93 92.12 504.10 -6.76
1243 628.10 664.39 1.89 0.63 0.08 158.65 12 20.11 63.17 386.50 -6.47
1244 777.34 664.25 1.83 0.61 0.09 122.06 11 29.17 198.71 1154.19 -7.66
1245 327.17 664.99 1.97 0.66 0.10 178.16 13 20.47 75.15 503.13 -6.75
1246 660.75 666.22 1.83 0.61 0.08 55.56 12 1436.55 10602.56 54965.73 -11.85
1247 800.71 665.80 1.79 0.60 0.09 122.26 12 18.69 148.20 776.84 -7.23
1248 360.02 667.15 1.99 0.66 0.10 134.32 13 29.23 109.90 684.10 -7.09
1249 134.43 669.92 1.77 0.59 0.12 148.43 10 42.80 115.74 603.26 -6.95
1250 255.93 670.37 1.94 0.65 0.08 26.49 12 633.27 2072.96 12729.91 -10.26
1251 16.58 671.11 1.79 0.60 0.08 15.27 11 36.80 93.34 512.01 -6.77
1252 684.76 671.00 1.94 0.65 0.04 85.19 12 321.79 1586.53 9532.62 -9.95
1253 976.26 670.74 1.93 0.64 0.11 77.79 12 23.47 94.38 578.80 -6.91
1254 761.81 672.46 1.87 0.62 0.12 53.25 11 219.19 655.19 4206.28 -9.06
1255 495.25 672.73 1.92 0.64 0.04 38.72 13 706.58 2945.70 19302.26 -10.71
1256 570.55 672.90 1.76 0.59 0.13 106.13 11 8.24 84.41 430.80 -6.59
1257 876.17 673.13 1.90 0.63 0.03 98.38 13 62.13 453.14 2521.72 -8.50
1258 293.40 673.75 1.74 0.58 0.20 146.36 10 46.23 157.13 852.37 -7.33
1259 539.06 674.18 1.96 0.65 0.14 157.08 12 83.62 212.53 1290.74 -7.78
1260 774.65 674.19 1.93 0.64 0.19 71.97 12 12.09 82.38 504.45 -6.76
1261 430.51 674.80 1.78 0.59 0.15 139.85 11 124.81 504.75 2876.21 -8.65
1262 707.05 674.93 1.90 0.63 0.04 151.20 11 11.59 59.62 356.71 -6.38
1263 853.92 674.95 2.01 0.67 0.01 7.77 13 30.39 180.03 1148.70 -7.65
1264 651.33 675.82 1.87 0.62 0.10 52.84 12 7.47 81.63 454.08 -6.64
1265 919.38 676.05 1.81 0.60 0.09 179.00 12 11.20 110.06 599.64 -6.94
1266 471.85 677.30 1.87 0.62 0.06 47.94 11 218.36 1173.26 6412.73 -9.52
1267 398.00 679.78 1.95 0.65 0.13 162.40 13 32.99 119.72 722.12 -7.15
1268 482.10 679.74 1.97 0.66 0.07 114.73 13 67.85 235.24 1572.54 -7.99
1269 715.89 679.96 1.89 0.63 0.03 82.32 13 2008.85 16437.25 85852.38 -12.33
1270 108.56 681.20 1.87 0.62 0.06 37.16 11 49.65 129.74 753.50 -7.19
1271 813.33 680.71 1.85 0.62 0.10 50.72 11 2656.30 15444.70 93736.67 -12.43
1272 826.20 681.11 1.95 0.65 0.18 150.12 12 11.59 67.74 404.09 -6.52
1273 451.57 682.13 1.72 0.57 0.04 155.46 9 17.43 60.90 311.68 -6.23
1274 682.29 682.89 1.90 0.63 0.05 68.62 13 56.31 405.69 2486.00 -8.49
1275 935.14 683.35 1.86 0.62 0.02 73.43 12 725.33 3974.71 22697.58 -10.89
1276 969.79 683.20 1.92 0.64 0.11 9.13 12 23.93 141.43 881.53 -7.36
1277 174.98 685.24 2.04 0.68 0.05 19.56 12 30.82 93.36 625.75 -6.99
1278 354.80 684.74 1.89 0.63 0.13 143.21 11 652.59 2524.78 15127.80 -10.45
1279 251.78 686.29 1.90 0.63 0.08 40.69 11 56.41 178.76 987.19 -7.49
1280 344.00 685.84 1.99 0.66 0.15 122.68 13 47.79 105.46 687.85 -7.09
1281 700.80 685.86 1.87 0.62 0.04 106.14 13 4948.32 37309.60 197331.26 -13.24
1282 909.89 686.25 1.91 0.64 0.08 35.96 12 103.03 622.59 3595.67 -8.89
1283 898.20 686.80 1.90 0.63 0.15 104.59 12 12.30 69.04 370.34 -6.42
1284 613.68 687.85 1.85 0.62 0.08 124.42 12 93.38 496.49 2716.98 -8.59
1285 322.79 690.80 1.91 0.64 0.10 142.25 12 368.74 1453.77 8500.70 -9.82
1286 386.52 690.88 1.74 0.58 0.08 121.43 11 18.31 75.36 366.53 -6.41
1287 795.21 691.13 1.93 0.64 0.05 93.00 13 57.16 362.00 2119.61 -8.32
1288 955.07 690.71 1.81 0.60 0.05 53.36 11 19.33 131.27 697.06 -7.11
1289 400.13 692.07 2.06 0.69 0.03 5.29 13 37.36 124.65 809.46 -7.27
1290 439.62 692.25 1.90 0.63 0.10 52.52 11 72.22 215.36 1264.94 -7.76
1291 582.11 691.88 1.94 0.65 0.03 124.21 13 57.82 343.26 2025.26 -8.27
1292 464.23 693.06 1.89 0.63 0.08 110.08 12 26.31 130.98 802.52 -7.26
1293 482.69 693.37 1.83 0.61 0.14 45.37 11 148.55 679.28 3802.49 -8.95
1294 541.99 693.31 2.00 0.67 0.14 1.08 12 14.61 86.31 523.74 -6.80
1295 842.70 693.87 1.93 0.64 0.09 87.65 12 34.54 125.76 757.67 -7.20
1296 219.97 695.07 2.02 0.67 0.04 10.66 12 59.76 126.53 843.35 -7.32
1297 738.29 695.21 1.85 0.62 0.07 111.58 12 850.04 5591.36 31930.17 -11.26
1298 776.33 694.79 1.87 0.62 0.08 55.87 12 90.04 541.78 3273.01 -8.79
1299 67.53 696.10 1.83 0.61 0.11 10.08 11 77.06 225.51 1284.30 -7.77
1300 621.24 695.76 1.91 0.64 0.03 70.29 13 178.86 888.67 5683.53 -9.39
1301 121.59 697.25 1.87 0.62 0.14 33.85 11 103.43 256.09 1484.74 -7.93
1302 231.56 696.84 1.82 0.61 0.16 145.45 11 59.85 157.71 874.47 -7.35
1303 286.70 696.99 1.88 0.63 0.08 155.83 12 57.71 127.34 725.84 -7.15
1304 553.18 697.07 2.01 0.67 0.17 149.37 13 3.13 67.49 409.57 -6.53
1305 917.98 696.81 1.92 0.64 0.04 45.23 12 37.56 148.98 878.62 -7.36
1306 353.03 697.90 1.99 0.66 0.13 169.45 13 45.89 139.14 893.40 -7.38
1307 189.60 698.89 1.82 0.61 0.17 163.15 11 111.30 254.46 1390.43 -7.86
1308 869.64 699.41 1.85 0.62 0.19 59.39 11 121.96 265.36 1610.53 -8.02
1309 270.59 700.28 1.86 0.62 0.10 4.48 11 27.93 96.85 485.82 -6.72
1310 512.55 700.17 1.88 0.63 0.09 47.15 11 64.27 232.71 1358.94 -7.83
1311 996.92 699.85 2.05 0.68 0.05 2.31 13 18.92 84.75 615.65 -6.97
1312 17.06 701.80 1.97 0.66 0.08 116.21 13 110.99 201.28 1229.46 -7.72
1313 429.17 702.30 1.91 0.64 0.06 144.02 12 603.15 2658.84 15913.36 -10.50
1314 525.82 702.19 1.86 0.62 0.02 7.87 12 14.49 112.11 568.80 -6.89
1315 753.65 702.27 1.83 0.61 0.16 45.77 11 42.67 249.66 1468.44 -7.92
1316 898.10 702.36 1.90 0.63 0.11 129.49 12 13.69 75.18 442.01 -6.61
1317 171.54 702.96 1.83 0.61 0.09 167.60 12 121.71 372.02 2175.72 -8.34
1318 345.86 703.17 1.97 0.66 0.04 33.45 13 49.10 196.12 1138.08 -7.64
1319 383.75 702.80 1.93 0.64 0.10 143.21 12 83.26 257.00 1667.05 -8.05
1320 147.53 704.16 1.84 0.61 0.06 43.36 11 42.79 122.25 659.45 -7.05
1321 331.62 704.25 1.86 0.62 0.03 55.42 11 34.77 87.60 533.94 -6.82
1322 410.83 703.81 1.91 0.64 0.09 138.17 13 2765.11 12834.56 74632.53 -12.18
1323 472.23 704.04 2.01 0.67 0.06 151.09 13 37.00 165.39 1058.32 -7.56
1324 646.05 704.05 2.03 0.68 0.04 101.64 13 883.44 3055.60 20323.34 -10.77
1325 367.16 704.90 1.98 0.66 0.05 149.76 13 192.62 710.89 4569.60 -9.15
1326 581.54 705.18 1.78 0.59 0.10 50.42 11 728.49 3959.79 21555.69 -10.83
1327 793.20 705.08 1.91 0.64 0.10 163.93 13 9.75 119.51 608.52 -6.96
1328 422.19 709.06 1.97 0.66 0.05 149.79 13 231.27 951.47 5968.43 -9.44
1329 961.42 709.14 1.83 0.61 0.02 87.14 12 38.84 182.34 1033.44 -7.54
1330 855.95 710.06 1.83 0.61 0.14 92.01 13 3.77 67.13 312.50 -6.24
1331 939.79 710.79 1.89 0.63 0.03 14.13 13 196.41 1050.28 6291.54 -9.50
1332 480.92 712.30 1.90 0.63 0.03 56.97 12 272.37 1461.55 8235.74 -9.79
1333 571.21 711.98 2.03 0.68 0.14 168.31 13 2.08 94.46 632.45 -7.00
1334 658.26 712.28 1.92 0.64 0.11 136.86 11 45.06 177.12 1085.96 -7.59
1335 892.68 712.30 1.84 0.61 0.15 46.96 11 31.40 172.84 1042.92 -7.55
1336 951.27 712.86 1.90 0.63 0.08 37.95 13 44.86 254.83 1451.49 -7.90
1337 680.63 714.13 1.86 0.62 0.11 58.83 12 20.29 141.63 833.43 -7.30
1338 198.67 715.13 1.89 0.63 0.05 28.02 11 106.67 340.58 2010.53 -8.26
1339 519.71 715.15 1.86 0.62 0.05 50.12 12 365.07 2014.72 10812.34 -10.08
1340 711.27 714.81 1.96 0.65 0.05 76.67 12 40.16 216.23 1447.86 -7.90
1341 929.84 715.19 1.90 0.63 0.10 110.05 11 14.00 68.47 407.08 -6.52
1342 359.71 716.02 1.90 0.63 0.04 165.00 12 314.40 1370.43 7577.15 -9.70
1343 447.98 715.90 1.99 0.66 0.06 160.81 13 1.08 73.00 435.06 -6.60
1344 220.59 717.05 1.85 0.62 0.07 6.48 11 520.69 1863.12 10652.23 -10.07
1345 545.56 716.73 1.87 0.62 0.14 128.45 11 59.09 199.85 1268.91 -7.76
1346 749.45 716.69 1.83 0.61 0.16 42.74 11 47.99 148.76 859.01 -7.33
1347 494.61 718.19 1.83 0.61 0.10 44.44 11 132.61 513.80 2861.34 -8.64
1348 587.87 718.34 1.90 0.63 0.07 60.47 12 75.56 333.67 1921.69 -8.21
1349 617.11 719.14 1.93 0.64 0.09 88.31 13 7.19 69.84 357.13 -6.38
1350 41.06 719.87 1.99 0.66 0.04 159.67 13 639.76 1490.18 9811.29 -9.98
1351 530.14 719.71 1.92 0.64 0.04 105.27 13 241.71 1091.40 6911.95 -9.60
1352 650.93 720.27 1.88 0.63 0.07 75.86 13 419.36 2382.05 13187.02 -10.30
1353 795.81 720.29 1.90 0.63 0.07 68.13 12 17.18 126.48 737.84 -7.17
1354 1003.05 720.02 1.97 0.66 0.04 52.20 13 64.08 379.20 2250.33 -8.38
1355 463.67 721.37 1.92 0.64 0.14 42.05 11 31.90 91.01 563.99 -6.88
1356 232.84 722.21 1.93 0.64 0.09 21.01 12 124.90 383.20 2190.09 -8.35
1357 628.16 722.03 1.89 0.63 0.07 106.26 13 25.97 136.79 833.45 -7.30
1358 992.82 723.81 1.92 0.64 0.02 13.68 13 737.48 3586.06 22042.53 -10.86
1359 329.01 725.09 1.92 0.64 0.12 121.59 12 21.50 69.00 335.80 -6.32
1360 606.22 725.15 2.03 0.68 0.19 99.62 13 15.66 87.14 590.35 -6.93
1361 761.76 724.77 1.88 0.63 0.06 107.43 12 261.70 1563.97 9035.33 -9.89
1362 959.76 725.02 1.89 0.63 0.08 57.93 11 9.00 88.57 479.94 -6.70
1363 195.00 726.71 1.96 0.65 0.10 150.17 13 92.22 226.15 1487.94 -7.93
1364 443.67 726.96 2.00 0.67 0.05 118.52 13 8.61 78.72 476.51 -6.70
1365 694.75 726.80 1.88 0.63 0.04 89.63 12 121.38 488.77 2815.04 -8.62
1366 823.03 726.85 1.94 0.65 0.01 32.78 13 5.36 104.87 591.59 -6.93
1367 923.90 726.62 1.90 0.63 0.20 149.29 12 31.06 104.41 614.45 -6.97
1368 117.84 728.04 1.85 0.62 0.13 139.34 10 34.68 53.16 322.66 -6.27
1369 158.15 728.33 1.95 0.65 0.17 164.39 12 43.15 65.10 385.27 -6.46
1370 341.86 728.30 1.91 0.64 0.05 26.59 12 324.16 1404.23 7916.75 -9.75
1371 485.00 730.33 1.90 0.63 0.01 176.74 12 467.73 2185.96 12525.49 -10.24
1372 908.79 730.10 1.96 0.65 0.13 1.32 12 7.76 65.42 371.96 -6.43
1373 82.63 731.13 1.88 0.63 0.11 147.31 11 24.40 84.87 510.12 -6.77
1374 520.13 730.85 1.95 0.65 0.05 87.76 12 6.36 61.91 358.55 -6.39
1375 39.79 732.21 2.03 0.68 0.10 11.44 12 26.92 63.78 448.43 -6.63
1376 971.26 731.70 1.91 0.64 0.10 46.31 11 104.40 458.66 2925.10 -8.67
1377 298.89 733.40 1.89 0.63 0.09 29.86 12 501.13 1867.63 10891.75 -10.09
1378 717.24 733.06 2.02 0.67 0.06 127.98 13 22.56 139.60 943.04 -7.44
1379 276.88 734.23 1.95 0.65 0.07 21.41 12 310.86 1217.71 7121.12 -9.63
1380 625.91 734.16 1.94 0.65 0.06 161.05 11 4.61 60.01 319.06 -6.26
1381 650.91 734.03 2.04 0.68 0.10 33.06 13 6.86 71.23 400.72 -6.51
1382 420.75 735.14 1.98 0.66 0.06 148.39 13 5.04 69.37 405.44 -6.52
1383 392.97 736.42 1.88 0.63 0.03 22.12 12 206.39 810.98 4697.18 -9.18
1384 535.45 735.88 1.76 0.59 0.15 149.48 10 20.21 95.07 518.50 -6.79
1385 596.17 735.99 1.94 0.65 0.07 112.04 13 64.95 323.80 1929.03 -8.21
1386 704.21 735.91 1.94 0.65 0.08 90.06 13 375.51 2081.12 12685.64 -10.26
1387 848.35 736.11 1.92 0.64 0.16 97.95 12 13.09 79.85 494.90 -6.74
1388 31.65 737.35 1.95 0.65 0.15 41.56 11 46.62 126.82 828.95 -7.30
1389 100.60 737.07 1.87 0.62 0.05 10.75 11 418.88 1163.55 6724.88 -9.57
1390 604.87 737.24 1.89 0.63 0.05 66.74 12 137.11 729.52 4019.76 -9.01
1391 945.12 736.72 1.92 0.64 0.15 134.54 12 7.08 57.68 360.17 -6.39
1392 447.58 738.04 1.83 0.61 0.03 18.57 12 4963.90 22233.24 123811.43 -12.73
1393 617.69 737.78 1.94 0.65 0.13 8.74 12 12.87 69.26 434.03 -6.59
1394 834.19 738.15 1.93 0.64 0.05 157.21 12 42.28 188.71 1136.79 -7.64
1395 818.03 738.86 1.92 0.64 0.06 76.78 13 89.71 543.16 3069.65 -8.72
1396 885.70 740.29 1.85 0.62 0.12 52.76 11 97.17 497.95 2931.73 -8.67
1397 730.12 741.32 1.92 0.64 0.06 112.96 12 357.25 1385.30 8378.56 -9.81
1398 316.17 742.41 1.92 0.64 0.07 163.73 12 309.66 995.45 6363.77 -9.51
1399 130.66 744.03 1.84 0.61 0.10 0.20 11 34.51 89.44 495.11 -6.74
1400 716.69 744.67 1.85 0.62 0.11 124.00 11 563.66 2885.34 17291.42 -10.59
1401 299.02 746.85 2.05 0.68 0.04 144.75 13 41.38 77.73 488.71 -6.72
1402 747.12 747.25 1.95 0.65 0.15 89.62 12 43.30 130.49 765.51 -7.21
1403 791.14 746.75 1.95 0.65 0.12 74.15 13 111.47 553.79 3426.66 -8.84
1404 923.77 746.95 1.92 0.64 0.01 3.23 13 55.14 268.08 1582.76 -8.00
1405 244.73 748.12 1.92 0.64 0.05 22.43 11 180.33 652.52 3710.01 -8.92
1406 481.73 747.78 1.91 0.64 0.08 141.41 13 26.67 115.01 737.97 -7.17
1407 969.79 747.74 1.99 0.66 0.19 97.82 12 36.44 104.72 673.58 -7.07
1408 154.66 749.27 1.92 0.64 0.16 31.48 11 75.05 224.23 1382.24 -7.85
1409 264.42 749.16 1.80 0.60 0.12 40.83 10 47.10 146.03 769.46 -7.22
1410 364.58 748.95 1.88 0.63 0.01 179.59 12 52.24 128.95 806.89 -7.27
1411 595.82 749.27 1.86 0.62 0.07 64.74 11 411.81 2357.93 12770.61 -10.27
1412 649.67 749.79 1.92 0.64 0.08 124.87 12 103.66 367.26 2354.36 -8.43
1413 671.15 750.15 2.02 0.67 0.14 162.23 13 14.85 78.52 476.69 -6.70
1414 693.58 749.97 1.88 0.63 0.09 78.58 12 15.93 70.83 447.56 -6.63
1415 911.19 750.36 1.81 0.60 0.16 118.81 11 10.74 71.51 376.96 -6.44
1416 510.55 752.24 1.91 0.64 0.14 53.16 11 35.24 115.98 746.43 -7.18
1417 462.77 753.21 1.89 0.63 0.02 78.14 11 58.59 234.23 1279.16 -7.77
1418 172.54 753.98 1.84 0.61 0.19 178.31 11 36.19 91.32 544.81 -6.84
1419 573.66 754.17 1.95 0.65 0.13 171.78 12 12.54 75.47 454.45 -6.64
1420 113.94 754.94 2.02 0.67 0.10 176.34 13 95.20 204.62 1414.66 -7.88
1421 540.80 755.02 1.93 0.64 0.08 84.92 12 67.02 398.24 2277.42 -8.39
1422 831.22 754.95 1.98 0.66 0.13 80.11 12 17.62 53.96 373.99 -6.43
1423 226.09 757.15 2.01 0.67 0.10 177.69 12 23.11 95.93 559.53 -6.87
1424 338.62 757.31 1.89 0.63 0.16 51.88 11 79.30 255.21 1476.20 -7.92
1425 481.68 757.92 1.91 0.64 0.09 155.39 12 57.46 168.80 978.63 -7.48
1426 407.21 758.90 1.96 0.65 0.04 167.38 13 54.69 187.93 1210.24 -7.71
1427 767.25 758.99 1.96 0.65 0.18 78.98 12 22.50 69.50 415.14 -6.55
1428 123.42 759.91 1.69 0.56 0.03 134.12 10 16.19 64.05 353.18 -6.37
1429 627.16 759.79 2.03 0.68 0.11 91.93 13 76.03 246.11 1751.88 -8.11
1430 490.88 760.79 1.96 0.65 0.09 153.60 12 21.95 65.61 399.64 -6.50
1431 907.88 760.93 2.04 0.68 0.04 51.26 13 50.40 218.87 1510.02 -7.95
1432 931.28 760.97 1.97 0.66 0.04 75.74 13 13.68 97.91 561.59 -6.87
1433 944.94 760.99 2.02 0.67 0.06 32.17 13 18.87 124.78 726.01 -7.15
1434 696.72 762.54 1.68 0.56 0.19 57.12 10 19.90 89.74 458.26 -6.65
1435 815.89 761.96 1.88 0.63 0.15 87.31 11 9.67 68.89 342.03 -6.34
1436 91.69 763.19 1.94 0.65 0.09 30.65 11 102.60 275.58 1648.87 -8.04
1437 742.14 762.78 1.90 0.63 0.05 77.01 13 186.97 1010.31 5952.51 -9.44
1438 185.57 764.35 1.88 0.63 0.20 37.87 11 86.64 257.21 1561.20 -7.98
1439 508.00 764.31 1.88 0.63 0.01 97.86 12 94.07 421.86 2300.74 -8.40
1440 897.92 764.79 1.91 0.64 0.05 170.67 13 26.24 118.21 683.45 -7.09
1441 866.28 766.42 1.81 0.60 0.14 118.94 11 75.64 344.63 1954.25 -8.23
1442 877.66 766.29 1.90 0.63 0.16 61.86 11 16.66 99.79 600.27 -6.95
1443 270.51 767.32 1.86 0.62 0.20 38.36 10 101.67 291.64 1737.05 -8.10
1444 596.26 767.99 1.99 0.66 0.07 110.29 13 73.21 202.32 1345.17 -7.82
1445 350.63 769.21 1.89 0.63 0.10 38.35 11 63.34 195.85 1166.70 -7.67
1446 487.66 768.84 1.96 0.65 0.15 152.73 12 15.65 73.53 497.14 -6.74
1447 674.77 769.16 1.90 0.63 0.09 71.28 12 27.61 154.84 906.25 -7.39
1448 689.78 769.80 1.90 0.63 0.09 101.77 12 734.23 4092.38 23769.83 -10.94
1449 825.10 770.28 2.02 0.67 0.19 172.16 12 64.60 179.22 1189.18 -7.69
1450 412.53 771.74 1.82 0.61 0.16 133.05 11 562.76 1920.39 11938.81 -10.19
1451 808.84 771.96 1.91 0.64 0.06 113.83 12 8.73 93.59 539.30 -6.83
1452 551.12 773.09 1.99 0.66 0.04 112.84 13 30.77 152.39 977.26 -7.48
1453 83.46 774.80 1.78 0.59 0.17 142.73 10 5903.51 14975.95 87891.06 -12.36
1454 625.02 774.83 2.01 0.67 0.01 104.71 13 29.42 158.68 1034.81 -7.54
1455 703.53 775.13 1.83 0.61 0.15 63.92 11 18.13 104.75 556.38 -6.86
1456 335.90 776.24 1.91 0.64 0.09 13.38 13 24.38 94.41 520.41 -6.79
1457 713.92 776.09 1.96 0.65 0.08 76.71 13 14.10 151.71 896.11 -7.38
1458 184.13 778.19 1.99 0.66 0.09 169.45 12 47.21 165.36 968.87 -7.47
1459 273.52 777.77 1.82 0.61 0.16 138.19 11 181.66 518.48 3233.55 -8.77
1460 463.74 778.47 1.86 0.62 0.18 50.03 10 75.94 231.63 1378.75 -7.85
1461 589.99 777.90 1.98 0.66 0.17 94.46 12 37.56 159.77 996.62 -7.50
1462 601.26 778.46 1.85 0.62 0.15 129.25 11 84.16 252.34 1591.42 -8.00
1463 760.52 778.16 1.79 0.60 0.13 35.52 11 21.74 128.53 674.42 -7.07
1464 882.06 778.28 1.95 0.65 0.03 81.12 13 47.90 262.22 1579.40 -8.00
1465 99.89 779.17 1.89 0.63 0.05 106.19 11 19.50 76.08 436.52 -6.60
1466 477.06 779.12 1.96 0.65 0.14 118.51 13 20.86 100.64 604.08 -6.95
1467 945.90 778.74 1.93 0.64 0.05 41.33 13 49.25 150.79 1016.29 -7.52
1468 324.96 780.93 2.03 0.68 0.08 82.09 12 29.88 84.11 560.19 -6.87
1469 421.96 780.72 1.94 0.65 0.07 107.82 12 66.24 194.75 1192.69 -7.69
1470 143.40 781.88 1.77 0.59 0.17 154.84 9 73.26 199.48 1139.34 -7.64
1471 158.64 782.41 1.87 0.62 0.19 41.55 10 87.00 248.67 1473.02 -7.92
1472 506.17 781.89 1.95 0.65 0.05 156.22 13 61.44 251.79 1643.70 -8.04
1473 853.18 783.22 1.93 0.64 0.09 139.23 13 14.91 106.15 656.03 -7.04
1474 406.52 784.04 1.83 0.61 0.18 66.99 12 23.15 73.27 437.08 -6.60
1475 491.84 783.86 2.00 0.67 0.07 109.75 12 32.51 109.14 711.04 -7.13
1476 239.68 785.24 1.91 0.64 0.09 33.94 11 288.00 1076.63 6172.63 -9.48
1477 135.06 785.72 1.93 0.64 0.12 154.57 12 48.32 109.83 663.62 -7.05
1478 455.79 785.94 1.94 0.65 0.16 166.70 11 27.96 73.06 425.27 -6.57
1479 94.87 787.30 1.99 0.66 0.05 178.03 12 37.94 88.18 556.90 -6.86
1480 175.73 787.32 1.89 0.63 0.13 42.76 11 79.06 236.20 1282.46 -7.77
1481 302.62 788.21 1.91 0.64 0.07 55.22 11 27.95 80.29 524.13 -6.80
1482 573.10 788.09 1.97 0.66 0.14 96.71 13 51.41 247.29 1456.34 -7.91
1483 545.81 789.36 1.87 0.62 0.10 63.34 11 100.47 428.60 2410.42 -8.46
1484 800.37 788.85 1.93 0.64 0.04 44.89 12 24.89 111.90 725.97 -7.15
1485 214.76 790.24 1.93 0.64 0.13 30.47 12 96.75 243.57 1435.97 -7.89
1486 269.10 790.32 1.90 0.63 0.14 88.19 12 41.48 108.54 674.75 -7.07
1487 394.48 790.26 1.81 0.60 0.18 51.52 10 49.84 159.33 846.85 -7.32
1488 611.92 790.27 1.97 0.66 0.12 84.76 12 42.52 159.98 974.86 -7.47
1489 480.24 791.71 1.85 0.62 0.13 91.37 11 11.99 61.22 351.19 -6.36
1490 867.78 792.09 1.94 0.65 0.06 46.40 12 21.36 102.33 634.00 -7.01
1491 889.94 793.36 1.93 0.64 0.05 162.03 11 22.38 86.34 544.95 -6.84
1492 350.67 794.25 1.92 0.64 0.09 50.11 11 157.56 572.80 3331.47 -8.81
1493 492.78 794.11 1.96 0.65 0.10 80.14 12 61.76 179.84 1073.17 -7.58
1494 745.12 794.98 1.99 0.66 0.01 35.92 13 5.77 80.58 504.08 -6.76
1495 700.65 795.68 1.87 0.62 0.11 137.55 11 14.95 75.59 440.75 -6.61
1496 929.31 796.10 1.91 0.64 0.03 108.20 12 131.66 677.88 4006.01 -9.01
1497 52.47 797.01 1.79 0.60 0.02 124.27 11 94.08 262.31 1481.14 -7.93
1498 90.03 797.10 1.98 0.66 0.03 71.29 12 53.61 121.25 756.07 -7.20
1499 384.58 797.02 1.90 0.63 0.09 155.75 12 60.57 128.87 798.05 -7.26
1500 715.18 796.95 1.95 0.65 0.03 133.38 13 38.62 198.66 1236.45 -7.73
1501 909.20 796.87 1.99 0.66 0.06 82.15 12 107.43 361.54 2411.57 -8.46
1502 134.49 797.84 1.83 0.61 0.11 146.60 11 85.62 187.48 1195.39 -7.69
1503 226.99 798.06 1.92 0.64 0.16 24.02 13 8.74 63.57 334.34 -6.31
1504 420.58 797.67 1.81 0.60 0.11 134.45 10 18.01 59.25 332.94 -6.31
1505 899.31 797.71 1.90 0.63 0.12 56.35 12 64.68 328.65 2102.34 -8.31
1506 1000.73 798.20 1.88 0.63 0.10 74.51 12 5.63 64.81 333.15 -6.31
1507 833.18 799.26 1.90 0.63 0.07 117.01 11 139.07 570.19 3315.19 -8.80
1508 674.21 800.41 1.83 0.61 0.12 113.03 11 905.35 4059.05 23797.44 -10.94
1509 851.27 800.09 1.94 0.65 0.20 86.48 10 18.33 76.67 402.70 -6.51
1510 373.88 801.44 1.87 0.62 0.07 85.78 11 25.04 75.08 411.82 -6.54
1511 320.81 803.27 1.96 0.65 0.14 42.21 11 25.23 94.51 574.07 -6.90
1512 297.06 803.81 1.96 0.65 0.17 97.62 11 38.85 72.12 476.72 -6.70
