id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
325 270.76 118.86 0.58 -0.05 -0.04 25 0.00 3994.00 7.33 -2.16
326 440.69 119.03 0.48 -0.23 -0.28 25 0.00 801.00 1.73 -0.60
327 113.89 119.99 0.56 -0.84 -0.32 25 0.00 574.00 1.07 -0.08
328 297.33 119.37 0.55 -0.68 0.25 25 0.00 1283.00 2.26 -0.89
329 662.21 119.49 0.57 -0.30 0.15 25 0.00 661.00 1.11 -0.11
330 776.03 120.25 0.64 -0.58 0.11 25 0.00 906.00 1.34 -0.32
331 799.78 119.12 0.44 0.07 0.06 25 0.00 943.00 1.79 -0.63
332 807.96 119.66 0.56 -0.14 -0.28 25 0.00 6197.00 9.89 -2.49
333 42.70 120.47 0.60 -0.75 -0.14 25 0.00 977.00 1.63 -0.53
334 221.18 121.03 0.61 -0.70 -0.07 25 0.00 984.00 1.75 -0.61
335 277.04 120.76 0.70 -0.23 -0.00 25 0.00 1648.00 2.88 -1.15
336 316.91 121.49 0.60 -0.31 -0.11 25 0.00 1477.00 2.54 -1.01
337 339.08 120.73 0.68 -0.15 0.22 25 0.00 1166.00 1.93 -0.71
338 754.61 121.94 0.54 -0.23 -0.23 25 0.00 6514.00 10.93 -2.60
339 300.52 123.05 0.52 -0.93 0.11 25 0.00 1180.00 2.05 -0.78
340 369.95 122.58 0.60 -0.11 -0.08 25 0.00 609.00 1.17 -0.17
341 526.04 123.28 0.52 -0.06 0.11 25 0.00 665.00 1.36 -0.33
342 94.71 124.83 0.64 0.15 0.12 25 0.00 802.00 1.30 -0.28
343 395.20 124.12 0.61 -0.07 -0.04 25 0.00 106722.00 183.54 -5.66
344 879.34 123.66 0.53 -0.19 -0.01 25 0.00 1589.00 2.69 -1.08
345 203.10 125.84 0.68 0.62 0.21 25 0.00 2001.00 3.05 -1.21
346 462.70 124.72 0.66 -0.23 -0.04 25 0.00 760.00 1.30 -0.29
347 745.58 124.52 0.51 -0.48 -0.13 25 0.00 2953.00 5.10 -1.77
348 776.06 124.80 0.53 0.00 -0.04 25 0.00 3831.00 6.34 -2.01
349 963.17 125.30 0.66 -0.45 -0.07 25 0.00 744.00 1.08 -0.08
350 427.34 126.38 0.59 -0.21 -0.04 25 0.00 2228.00 3.84 -1.46
351 513.94 125.68 0.64 0.05 0.02 25 0.00 872.00 1.48 -0.43
352 589.15 126.72 0.56 0.13 0.05 25 0.00 2907.00 4.58 -1.65
353 96.61 126.92 0.60 0.39 0.34 25 0.00 833.00 1.48 -0.43
354 144.33 127.09 0.67 -0.24 0.04 25 0.00 828.00 1.46 -0.41
355 204.75 126.81 0.68 0.64 -0.26 25 0.00 2285.00 3.50 -1.36
356 358.14 127.03 0.59 0.50 0.21 25 0.00 848.00 1.43 -0.39
357 870.38 127.19 0.56 -0.01 -0.17 25 0.00 10564.00 17.47 -3.11
358 930.66 127.08 0.59 -0.21 -0.25 25 0.00 6645.00 10.88 -2.59
359 187.79 128.78 0.66 0.29 0.16 25 0.00 2107.00 3.49 -1.36
360 366.82 129.36 0.61 -0.56 0.03 25 0.00 2275.00 4.09 -1.53
361 507.66 128.46 0.55 -0.72 -0.12 25 0.00 1797.00 3.18 -1.26
362 705.07 128.99 0.56 -0.17 -0.14 25 0.00 1962.00 3.42 -1.34
363 104.98 130.47 0.66 -0.12 0.12 25 0.00 8146.00 13.74 -2.85
364 380.33 130.19 0.68 -0.17 -0.09 25 0.00 3070.00 5.07 -1.76
365 729.86 130.21 0.51 -0.21 -0.46 25 0.00 885.00 1.66 -0.55
366 347.04 130.85 0.61 0.08 -0.01 25 0.00 611.00 1.23 -0.23
367 553.13 130.95 0.56 -0.12 -0.07 25 0.00 4534.00 7.98 -2.25
368 965.46 130.64 0.52 -0.18 -0.09 25 0.00 4403.00 7.31 -2.16
369 23.11 132.35 0.72 0.11 0.05 25 0.00 1606.00 2.69 -1.07
370 258.69 132.93 0.65 -0.40 -0.08 25 0.00 1367.00 2.37 -0.94
371 414.79 132.78 0.58 -0.25 -0.13 25 0.00 2698.00 4.69 -1.68
372 956.86 132.74 0.46 0.65 0.07 25 0.00 5477.00 8.15 -2.28
373 431.12 133.46 0.56 0.05 0.15 25 0.00 14672.00 25.01 -3.50
374 574.85 134.18 0.55 -0.08 0.03 25 0.00 623.00 1.18 -0.18
375 921.48 133.48 0.51 -0.29 -0.07 25 0.00 4636.00 7.66 -2.21
376 213.86 135.55 0.63 -0.39 0.15 25 0.00 9477.00 16.30 -3.03
377 608.62 135.47 0.49 -0.80 0.01 25 0.00 3108.00 5.54 -1.86
378 904.67 134.82 0.50 0.27 -0.16 25 0.00 2100.00 3.38 -1.32
379 949.14 134.55 0.59 -0.08 -0.05 25 0.00 1695.00 2.67 -1.07
380 36.59 136.12 0.60 -0.32 -0.09 25 0.00 2128.00 3.95 -1.49
381 88.03 135.79 0.60 0.12 0.02 25 0.00 1135.00 2.05 -0.78
382 98.49 135.52 0.65 -0.33 -0.03 25 0.00 630.00 1.08 -0.09
383 119.98 135.44 0.60 0.21 0.25 25 0.00 733.00 1.30 -0.28
384 796.36 135.65 0.52 -0.21 -0.08 25 0.00 35294.00 58.78 -4.42
385 871.63 135.58 0.55 -0.44 -0.16 25 0.00 3325.00 5.32 -1.81
386 173.60 136.67 0.51 -0.62 -0.34 25 0.00 743.00 1.45 -0.40
387 197.24 136.88 0.69 -0.21 0.05 25 0.00 1337.00 2.25 -0.88
388 464.18 136.91 0.59 -0.44 -0.07 25 0.00 2266.00 4.05 -1.52
389 143.56 137.88 0.58 -0.16 -0.12 25 0.00 3697.00 6.51 -2.03
390 620.92 138.13 0.56 -0.17 -0.05 25 0.00 15337.00 26.60 -3.56
391 638.49 137.89 0.67 -0.59 -0.19 25 0.00 1683.00 2.70 -1.08
392 20.21 138.49 0.54 0.06 0.06 25 0.00 704.00 1.25 -0.24
393 116.09 139.41 0.66 -0.11 0.25 25 0.00 1756.00 3.05 -1.21
394 128.89 138.85 0.71 0.37 0.35 25 0.00 1358.00 2.26 -0.88
395 216.97 139.02 0.69 -0.63 0.05 25 0.00 1396.00 2.22 -0.87
396 899.71 138.97 0.56 -0.21 -0.27 25 0.00 8281.00 13.55 -2.83
397 11.83 139.94 0.69 -0.43 -0.19 25 0.00 900.00 1.55 -0.47
398 364.98 140.29 0.61 -0.01 0.07 25 0.00 1649.00 2.86 -1.14
399 483.26 139.68 0.50 -0.54 -0.24 25 0.00 513.00 1.22 -0.21
400 767.57 140.61 0.47 0.24 -0.36 25 0.00 593.00 1.04 -0.04
401 181.60 141.26 0.60 0.00 -0.13 25 0.00 5356.00 9.49 -2.44
402 200.08 140.88 0.58 0.36 0.04 25 0.00 2039.00 3.68 -1.41
403 154.50 141.41 0.57 0.62 0.55 25 0.00 777.00 1.25 -0.24
404 999.59 141.60 0.70 -0.68 -0.04 25 0.00 696.00 1.06 -0.07
405 128.01 142.30 0.74 0.42 0.40 25 0.00 707.00 1.12 -0.12
406 173.64 143.08 0.71 0.29 0.14 25 0.00 778.00 1.19 -0.19
407 193.78 143.13 0.61 -0.09 -0.04 25 0.00 606.00 1.17 -0.17
408 229.47 142.81 0.61 -0.65 -0.04 25 0.00 635.00 1.16 -0.16
409 358.70 143.07 0.64 -0.40 0.15 25 0.00 1546.00 2.45 -0.97
410 376.19 142.38 0.49 -0.17 0.18 25 0.00 1021.00 2.01 -0.76
411 139.20 143.50 0.64 0.01 0.48 25 0.00 603.00 1.03 -0.04
412 272.49 143.18 0.49 -0.45 0.28 25 0.00 516.00 1.04 -0.04
413 430.64 145.29 0.56 0.24 -0.15 25 0.00 2189.00 2.86 -1.14
414 432.90 144.27 0.67 -0.71 -0.85 25 0.00 1565.00 2.09 -0.80
415 748.42 144.49 0.56 0.18 -0.03 25 0.00 1456.00 2.35 -0.93
416 803.79 143.47 0.43 -0.64 -0.31 25 0.00 550.00 1.07 -0.07
417 197.77 145.31 0.60 -0.18 -0.22 25 0.00 707.00 1.19 -0.19
418 206.92 145.28 0.66 -0.22 0.05 25 0.00 1601.00 2.85 -1.14
419 371.88 145.62 0.58 -0.06 0.27 25 0.00 1086.00 1.75 -0.61
420 412.26 144.99 0.71 -0.24 0.07 25 0.00 643.00 1.04 -0.04
421 775.36 146.61 0.54 0.39 0.04 25 0.00 1198.00 2.07 -0.79
422 950.98 146.18 0.50 0.06 -0.02 25 0.00 622.00 1.16 -0.16
423 974.66 146.75 0.53 -0.28 -0.27 25 0.00 689.00 1.14 -0.14
424 979.83 146.34 0.57 -0.76 0.14 25 0.00 1047.00 1.56 -0.49
425 22.19 147.29 0.52 0.37 -0.03 25 0.00 536.00 1.10 -0.10
426 118.85 147.06 0.71 -0.21 0.11 25 0.00 785.00 1.39 -0.36
427 639.25 146.68 0.50 -0.04 0.04 25 0.00 914.00 1.62 -0.52
428 873.76 147.08 0.48 -0.23 -0.21 25 0.00 6444.00 10.28 -2.53
429 229.74 148.04 0.63 -0.72 -0.31 25 0.00 634.00 1.16 -0.16
430 426.95 148.20 0.62 -0.26 -0.03 25 0.00 82374.00 142.27 -5.38
431 480.00 147.82 0.59 -0.26 0.00 25 0.00 629.00 1.18 -0.18
432 362.51 149.43 0.61 -0.40 -0.18 25 0.00 504.00 1.00 -0.00
433 373.34 148.81 0.65 -0.38 -0.07 25 0.00 2460.00 4.04 -1.52
434 524.63 148.99 0.54 -0.39 0.01 25 0.00 868.00 1.77 -0.62
435 660.78 149.05 0.55 -0.31 -0.10 25 0.00 6525.00 11.55 -2.66
436 63.10 150.99 0.66 -0.02 0.06 25 0.00 10686.00 18.36 -3.16
437 447.91 150.85 0.59 -0.05 0.01 25 0.00 3036.00 5.29 -1.81
438 743.27 151.40 0.54 0.43 -0.23 25 0.00 630.00 1.06 -0.07
439 245.40 151.69 0.66 -0.61 -0.31 25 0.00 699.00 1.15 -0.15
440 346.82 152.46 0.56 -0.52 0.15 25 0.00 1111.00 1.94 -0.72
441 457.50 152.14 0.55 -0.13 -0.22 25 0.00 600.00 1.22 -0.22
442 923.62 152.10 0.54 -0.50 -0.22 25 0.00 774.00 1.28 -0.27
443 53.23 152.69 0.55 -0.14 0.14 25 0.00 986.00 1.90 -0.70
444 544.25 153.00 0.54 -0.38 -0.10 25 0.00 738.00 1.32 -0.30
445 714.09 153.49 0.52 -0.36 0.10 25 0.00 984.00 1.87 -0.68
446 746.03 153.22 0.56 -0.07 -0.00 25 0.00 2482.00 4.30 -1.58
447 178.01 154.18 0.69 -0.19 -0.06 25 0.00 1992.00 3.38 -1.32
448 193.43 153.48 0.58 -0.62 0.04 25 0.00 4086.00 7.44 -2.18
449 288.93 154.03 0.66 0.06 0.19 25 0.00 542.00 1.03 -0.03
450 910.82 154.03 0.55 -0.20 -0.31 25 0.00 11295.00 18.39 -3.16
451 963.86 153.97 0.50 -0.06 -0.20 25 0.00 909.00 1.53 -0.46
452 121.39 154.34 0.59 -0.70 0.29 25 0.00 1168.00 2.10 -0.80
453 278.34 154.65 0.62 -0.23 0.03 25 0.00 2323.00 3.95 -1.49
454 489.12 155.21 0.64 -0.23 0.06 25 0.00 2321.00 3.90 -1.48
455 832.21 154.36 0.60 0.04 -0.04 25 0.00 730.00 1.22 -0.21
456 139.57 156.21 0.58 -0.39 -0.02 25 0.00 2470.00 4.36 -1.60
457 254.68 156.51 0.55 -0.41 0.15 25 0.00 2750.00 4.75 -1.69
458 272.29 155.98 0.53 -0.23 0.04 25 0.00 1544.00 2.70 -1.08
459 368.26 156.16 0.67 -0.11 -0.29 25 0.00 749.00 1.36 -0.33
460 371.59 155.75 0.50 -0.27 -0.22 25 0.00 567.00 1.12 -0.12
461 19.99 157.24 0.66 -0.05 0.14 25 0.00 1556.00 2.74 -1.10
462 260.84 157.18 0.68 -0.23 0.17 25 0.00 1241.00 2.07 -0.79
463 579.31 157.03 0.59 -0.17 -0.15 25 0.00 670.00 1.24 -0.23
464 651.81 157.56 0.52 -0.25 0.05 25 0.00 45954.00 76.89 -4.71
465 189.72 157.85 0.64 0.05 -0.26 25 0.00 723.00 1.26 -0.25
466 548.07 157.38 0.60 -0.30 -0.13 25 0.00 660.00 1.13 -0.14
467 811.99 157.67 0.51 0.12 -0.09 25 0.00 2070.00 3.48 -1.35
468 216.71 158.87 0.56 -0.84 -0.14 25 0.00 543.00 1.08 -0.08
469 270.47 159.01 0.62 -0.16 -0.12 25 0.00 3973.00 6.73 -2.07
470 475.56 159.04 0.54 -0.07 -0.05 25 0.00 751.00 1.45 -0.40
471 535.52 159.40 0.49 -0.02 0.06 25 0.00 545.00 1.17 -0.17
472 124.19 160.21 0.67 -0.07 -0.01 25 0.00 802.00 1.45 -0.41
473 233.37 159.47 0.62 -0.70 0.10 25 0.00 2421.00 4.09 -1.53
474 198.96 161.93 0.76 0.16 0.62 25 0.00 1686.00 2.27 -0.89
475 361.07 161.45 0.63 -0.38 0.13 25 0.00 620.00 1.16 -0.16
476 413.20 160.89 0.55 -0.05 -0.06 25 0.00 2536.00 4.48 -1.63
477 426.82 160.98 0.62 -0.38 -0.24 25 0.00 734.00 1.34 -0.32
478 897.67 161.12 0.58 -0.02 -0.30 25 0.00 1320.00 2.25 -0.88
479 204.12 161.53 0.56 -0.16 0.20 25 0.00 1882.00 3.49 -1.36
480 250.61 161.71 0.65 0.08 0.09 25 0.00 943.00 1.54 -0.47
481 280.03 162.43 0.55 -0.80 0.18 25 0.00 1893.00 3.22 -1.27
482 43.70 162.65 0.59 0.00 0.02 25 0.00 1460.00 2.67 -1.07
483 167.26 163.53 0.50 -0.48 -0.08 25 0.00 695.00 1.33 -0.31
484 194.98 163.26 0.77 0.59 -0.20 25 0.00 1059.00 1.39 -0.36
485 267.56 162.88 0.47 0.31 -0.11 25 0.00 566.00 1.08 -0.09
486 678.37 163.26 0.59 -0.23 -0.17 25 0.00 1174.00 1.95 -0.73
487 198.32 163.84 0.74 -0.56 0.10 25 0.00 2580.00 3.78 -1.44
488 366.06 164.41 0.53 0.43 0.06 25 0.00 524.00 1.11 -0.12
489 535.76 163.60 0.49 -0.55 -0.09 25 0.00 540.00 1.05 -0.05
490 32.23 164.64 0.60 -0.11 0.06 25 0.00 3802.00 6.69 -2.06
491 144.39 165.02 0.65 -0.13 -0.09 25 0.00 9634.00 16.37 -3.03
492 802.53 165.11 0.60 -0.25 -0.09 25 0.00 748.00 1.31 -0.29
493 885.27 164.92 0.53 -0.65 -0.21 25 0.00 736.00 1.33 -0.31
494 26.66 166.12 0.59 -0.08 -0.20 25 0.00 1483.00 2.60 -1.04
495 177.60 165.96 0.64 -0.26 -0.10 25 0.00 3283.00 5.72 -1.89
496 209.00 165.56 0.57 0.12 0.18 25 0.00 898.00 1.75 -0.61
497 58.19 166.92 0.74 0.06 0.07 25 0.00 1442.00 2.42 -0.96
498 127.23 167.01 0.69 -0.46 0.14 25 0.00 808.00 1.42 -0.38
499 171.95 166.90 0.54 -0.68 -0.04 25 0.00 2321.00 4.26 -1.57
500 744.74 166.96 0.64 -0.23 -0.03 25 0.00 1559.00 2.44 -0.97
501 202.15 167.54 0.57 -0.40 0.32 25 0.00 1020.00 1.75 -0.61
502 268.12 167.72 0.55 -0.90 -0.32 25 0.00 1024.00 1.71 -0.58
503 496.96 169.08 0.40 -0.45 0.11 25 0.00 416.00 1.05 -0.05
504 622.20 169.36 0.55 -0.02 0.12 25 0.00 1966.00 3.47 -1.35
505 812.17 169.18 0.56 -0.20 -0.12 25 0.00 99307.00 170.22 -5.58
506 101.14 169.57 0.62 -0.09 0.25 25 0.00 553.00 1.08 -0.08
507 291.16 170.14 0.50 0.96 0.26 25 0.00 948.00 1.61 -0.52
508 459.12 170.56 0.59 0.03 0.11 25 0.00 8275.00 13.85 -2.85
509 835.07 170.21 0.53 -0.53 -0.22 25 0.00 5459.00 9.04 -2.39
510 70.50 170.84 0.58 0.09 -0.04 25 0.00 670.00 1.21 -0.21
511 264.98 170.95 0.67 -0.10 0.26 25 0.00 1562.00 2.55 -1.02
512 330.99 171.78 0.71 0.23 0.11 25 0.00 1757.00 2.65 -1.06
513 466.22 171.36 0.45 -0.53 -0.02 25 0.00 619.00 1.27 -0.26
514 679.16 172.12 0.58 -0.19 -0.10 25 0.00 65099.00 111.90 -5.12
515 442.19 173.12 0.62 0.28 0.19 25 0.00 1235.00 1.73 -0.59
516 819.92 172.43 0.57 -0.36 0.10 25 0.00 1069.00 1.70 -0.57
517 42.51 174.03 0.49 -0.23 -0.07 25 0.00 512.00 1.20 -0.20
518 358.12 174.40 0.62 -0.31 -0.00 25 0.00 806.00 1.47 -0.41
519 78.03 174.83 0.69 -0.20 -0.00 25 0.00 1514.00 2.65 -1.06
520 117.39 174.45 0.59 -0.61 0.08 25 0.00 814.00 1.58 -0.50
521 339.71 176.06 0.68 -0.35 -0.06 25 0.00 1239.00 2.07 -0.79
522 348.27 176.45 0.59 0.12 0.01 25 0.00 5260.00 8.95 -2.38
523 695.33 175.65 0.54 -0.35 -0.07 25 0.00 130866.00 226.76 -5.89
524 138.45 176.40 0.57 -0.60 0.17 25 0.00 4034.00 7.23 -2.15
525 321.22 177.11 0.60 -0.02 -0.02 25 0.00 1844.00 3.32 -1.30
526 20.77 177.47 0.61 0.47 0.19 25 0.00 16316.00 28.51 -3.64
527 482.07 177.84 0.58 -0.27 -0.04 25 0.00 1729.00 3.14 -1.24
528 493.30 178.29 0.61 -0.26 -0.16 25 0.00 1107.00 1.85 -0.67
529 1006.51 177.63 0.52 -0.34 -0.03 25 0.00 712.00 1.24 -0.23
530 151.28 179.10 0.67 -0.22 -0.22 25 0.00 1150.00 2.00 -0.75
531 209.36 179.02 0.56 -0.37 0.11 25 0.00 894.00 1.73 -0.59
532 509.37 179.21 0.59 -0.01 -0.08 25 0.00 65700.00 112.16 -5.12
533 677.87 178.85 0.53 0.10 -0.05 25 0.00 3420.00 5.81 -1.91
534 195.86 179.81 0.66 -0.12 0.05 25 0.00 1769.00 3.15 -1.25
535 46.32 180.80 0.69 -0.46 -0.13 25 0.00 1015.00 1.67 -0.56
536 205.34 181.00 0.71 -0.18 -0.21 25 0.00 922.00 1.47 -0.42
537 401.40 180.76 0.56 -0.29 -0.07 25 0.00 77919.00 136.25 -5.34
538 786.16 180.94 0.54 -0.18 -0.12 25 0.00 53934.00 92.87 -4.92
539 870.38 180.82 0.54 -0.12 -0.12 25 0.00 5971.00 10.17 -2.52
540 62.27 181.65 0.57 -0.36 0.06 25 0.00 1153.00 2.04 -0.77
541 126.59 183.54 0.57 -0.48 0.05 25 0.00 87742.00 150.28 -5.44
542 718.73 183.15 0.52 -0.32 -0.13 25 0.00 6227.00 10.75 -2.58
543 767.62 182.85 0.60 -0.50 -0.30 25 0.00 963.00 1.65 -0.54
544 831.54 182.52 0.50 -0.45 -0.13 25 0.00 5567.00 9.33 -2.42
545 300.01 183.82 0.76 -0.44 0.30 25 0.00 719.00 1.02 -0.03
546 413.81 183.52 0.55 -0.24 0.09 25 0.00 3958.00 6.98 -2.11
547 641.91 183.81 0.61 -0.22 -0.06 25 0.00 956.00 1.71 -0.58
548 243.24 185.09 0.62 0.04 -0.16 25 0.00 3316.00 5.82 -1.91
549 276.41 185.44 0.62 -0.19 -0.02 25 0.00 895.00 1.57 -0.49
550 363.24 185.13 0.63 -0.02 0.05 25 0.00 14086.00 23.49 -3.43
551 523.74 184.90 0.64 -0.42 -0.28 25 0.00 1058.00 1.70 -0.58
552 879.51 184.61 0.51 -0.21 -0.05 25 0.00 3456.00 5.87 -1.92
553 282.62 185.67 0.54 0.06 -0.03 25 0.00 1490.00 2.70 -1.08
554 330.89 185.94 0.59 0.25 0.28 25 0.00 1780.00 2.90 -1.16
555 156.41 187.47 0.53 -0.83 0.05 25 0.00 1670.00 3.09 -1.22
556 245.22 185.69 0.46 0.60 0.04 25 0.00 1266.00 2.31 -0.91
557 305.06 187.54 0.60 -0.23 0.17 25 0.00 2085.00 3.73 -1.43
558 398.24 187.26 0.61 -0.06 0.01 25 0.00 12247.00 20.68 -3.29
559 531.63 187.03 0.46 -0.14 -0.30 25 0.00 458.00 1.07 -0.07
560 131.21 188.41 0.64 -0.93 -0.00 25 0.00 662.00 1.05 -0.05
561 339.56 188.06 0.57 -0.15 -0.09 25 0.00 1743.00 3.12 -1.24
562 408.11 188.24 0.58 -0.03 0.00 25 0.00 674.00 1.16 -0.16
563 113.11 188.98 0.59 0.15 -0.06 25 0.00 705.00 1.37 -0.34
564 232.31 188.81 0.63 -0.36 -0.00 25 0.00 937.00 1.67 -0.56
565 497.59 188.58 0.50 -0.38 0.04 25 0.00 541.00 1.09 -0.09
566 573.09 189.56 0.54 -0.00 0.13 25 0.00 7484.00 12.94 -2.78
567 659.82 188.93 0.54 -0.04 -0.13 25 0.00 2125.00 3.66 -1.41
568 914.61 189.43 0.57 0.18 -0.16 25 0.00 9895.00 15.65 -2.99
569 35.19 190.89 0.69 -0.24 0.06 25 0.00 622.00 1.15 -0.15
570 677.96 191.23 0.55 -0.20 -0.06 25 0.00 28082.00 48.30 -4.21
571 803.23 191.25 0.55 -0.14 -0.08 25 0.00 1928.00 3.30 -1.30
572 987.88 191.34 0.63 -0.04 0.02 25 0.00 1008.00 1.38 -0.35
573 48.84 192.74 0.63 0.06 0.10 25 0.00 1420.00 2.57 -1.03
574 158.33 193.32 0.51 -0.39 0.33 25 0.00 816.00 1.67 -0.56
575 214.37 194.62 0.54 0.89 -0.18 25 0.00 2121.00 3.40 -1.33
576 735.49 193.87 0.45 -0.20 -0.07 25 0.00 673.00 1.31 -0.29
577 22.62 194.91 0.53 -0.35 -0.13 25 0.00 1747.00 3.35 -1.31
578 122.16 194.63 0.57 -0.18 -0.13 25 0.00 598.00 1.11 -0.12
579 44.74 195.86 0.66 -0.12 0.10 25 0.00 1372.00 2.44 -0.97
580 344.30 196.35 0.63 0.04 -0.05 25 0.00 2826.00 4.84 -1.71
581 566.47 196.06 0.58 -0.35 -0.17 25 0.00 1325.00 2.40 -0.95
582 711.06 195.96 0.55 -0.07 -0.17 25 0.00 2816.00 4.80 -1.70
583 865.98 195.78 0.54 -0.77 -0.34 25 0.00 578.00 1.07 -0.08
584 33.39 196.75 0.58 -0.68 -0.04 25 0.00 873.00 1.65 -0.54
585 181.99 196.40 0.54 0.41 0.40 25 0.00 549.00 1.09 -0.09
586 951.89 196.56 0.55 0.30 -0.04 25 0.00 724.00 1.25 -0.25
587 517.04 198.29 0.68 -0.57 -0.08 25 0.00 789.00 1.27 -0.26
588 545.63 197.75 0.49 -0.55 0.19 25 0.00 690.00 1.27 -0.26
589 152.38 198.63 0.54 -0.19 0.02 25 0.00 466.00 1.02 -0.02
590 193.42 198.51 0.56 -0.43 0.14 25 0.00 2448.00 4.27 -1.58
591 325.93 198.96 0.63 -0.18 -0.00 25 0.00 947.00 1.58 -0.50
592 479.15 199.53 0.56 0.01 0.12 25 0.00 2005.00 3.51 -1.36
593 935.64 199.17 0.51 -0.02 -0.21 25 0.00 5004.00 7.82 -2.23
594 76.07 199.47 0.58 -0.08 0.06 25 0.00 994.00 1.82 -0.65
595 492.20 199.49 0.53 -0.27 0.14 25 0.00 827.00 1.61 -0.51
596 661.42 199.78 0.55 -0.60 -0.22 25 0.00 2655.00 4.65 -1.67
597 668.78 199.39 0.58 -0.51 -0.24 25 0.00 758.00 1.32 -0.30
598 675.34 200.22 0.48 0.21 0.09 25 0.00 572.00 1.15 -0.15
599 995.81 200.15 0.42 0.05 0.17 25 0.00 580.00 1.05 -0.06
600 67.13 201.13 0.60 0.07 -0.04 25 0.00 610.00 1.25 -0.24
601 83.93 201.56 0.67 -0.17 0.15 25 0.00 6056.00 10.17 -2.52
602 166.86 200.97 0.62 -0.68 0.01 25 0.00 1247.00 2.16 -0.84
603 250.18 201.34 0.66 -0.27 0.04 25 0.00 2167.00 3.64 -1.40
604 349.47 201.12 0.44 -0.36 -0.05 25 0.00 751.00 1.58 -0.50
605 371.40 200.98 0.61 -0.28 -0.13 25 0.00 7806.00 13.50 -2.83
606 536.94 200.68 0.55 -0.21 -0.02 25 0.00 947.00 1.69 -0.57
607 651.77 200.43 0.43 0.18 -0.16 25 0.00 647.00 1.26 -0.25
608 14.47 202.01 0.63 -0.16 -0.10 25 0.00 14761.00 25.81 -3.53
609 21.35 202.50 0.54 0.42 0.08 25 0.00 660.00 1.30 -0.29
610 218.03 202.09 0.71 -0.50 0.04 25 0.00 1388.00 2.36 -0.93
611 87.03 203.04 0.72 -0.05 -0.16 25 0.00 3683.00 5.73 -1.90
612 278.11 202.91 0.75 -0.96 -0.04 25 0.00 1113.00 1.63 -0.53
613 642.86 202.55 0.57 -0.13 -0.02 25 0.00 2747.00 4.64 -1.67
614 188.98 204.92 0.60 0.10 0.14 25 0.00 554.00 1.02 -0.02
615 609.11 203.81 0.56 -0.46 0.00 25 0.00 2254.00 4.00 -1.51
616 78.76 205.35 0.57 -0.31 0.09 25 0.00 574.00 1.19 -0.19
617 167.48 205.03 0.70 -0.31 -0.08 25 0.00 2031.00 3.24 -1.28
618 443.90 205.13 0.75 -0.35 -0.33 25 0.00 659.00 1.02 -0.02
619 566.15 204.58 0.59 -0.37 0.08 25 0.00 2724.00 4.72 -1.69
620 693.87 204.57 0.39 0.39 0.13 25 0.00 717.00 1.55 -0.47
621 150.12 205.76 0.61 0.02 0.13 25 0.00 682.00 1.27 -0.26
622 427.19 205.65 0.60 -0.66 0.05 25 0.00 1160.00 2.08 -0.79
623 704.32 206.22 0.59 0.22 -0.01 25 0.00 678.00 1.17 -0.17
624 184.21 207.22 0.69 -0.13 0.05 25 0.00 4960.00 8.27 -2.29
625 769.35 206.77 0.53 -0.22 -0.11 25 0.00 1420.00 2.55 -1.02
626 408.00 208.11 0.65 -0.00 -0.14 25 0.00 973.00 1.60 -0.51
627 423.74 208.94 0.53 -0.36 -0.17 25 0.00 1003.00 1.82 -0.65
628 548.35 208.55 0.59 -0.41 -0.06 25 0.00 1124.00 1.86 -0.67
629 639.87 209.04 0.49 -0.34 -0.07 25 0.00 801.00 1.62 -0.53
630 664.68 208.67 0.55 -0.67 -0.19 25 0.00 1273.00 2.15 -0.83
631 695.76 209.90 0.51 -0.79 -0.29 25 0.00 860.00 1.50 -0.44
632 757.21 209.81 0.53 -0.10 -0.10 25 0.00 76432.00 129.80 -5.28
633 176.58 213.03 0.59 -0.02 0.04 25 0.00 1157.00 1.95 -0.72
634 265.36 212.48 0.61 -0.50 0.03 25 0.00 1293.00 2.15 -0.83
635 476.75 213.23 0.53 -0.32 -0.10 25 0.00 949.00 1.86 -0.68
636 569.69 212.59 0.55 -0.81 -0.16 25 0.00 8243.00 14.16 -2.88
637 93.54 214.39 0.61 0.20 0.01 25 0.00 1062.00 1.90 -0.70
638 147.61 213.53 0.57 -0.08 -0.01 25 0.00 3031.00 5.32 -1.82
639 614.04 213.72 0.59 -0.05 -0.08 25 0.00 1621.00 2.78 -1.11
640 118.12 214.78 0.67 -0.32 -0.00 25 0.00 580.00 1.17 -0.17
641 198.37 215.54 0.59 -0.93 -0.23 25 0.00 752.00 1.34 -0.31
642 641.13 215.01 0.58 -0.10 -0.02 25 0.00 3898.00 6.65 -2.06
643 172.18 215.46 0.61 0.09 0.47 25 0.00 1879.00 3.01 -1.20
644 344.43 216.39 0.63 -0.10 0.00 25 0.00 2708.00 4.43 -1.62
645 96.78 216.87 0.77 -0.80 0.06 25 0.00 675.00 1.06 -0.07
646 272.75 217.45 0.59 -0.14 -0.14 25 0.00 1004.00 1.58 -0.50
647 268.73 217.74 0.74 -0.69 -0.58 25 0.00 1055.00 1.38 -0.35
648 426.06 217.94 0.59 -0.26 0.04 25 0.00 1197.00 2.01 -0.76
649 952.13 218.03 0.51 -0.20 -0.04 25 0.00 1622.00 2.80 -1.12
